model,lags,horizon_months,mean_mape,std_mape,n_valid_folds
rf,6,12,10.183482876360594,3.0519629998461784,3
rf,12,12,14.918929392518065,7.113449690787696,3
rf,24,12,18.840009472822363,9.312241693834942,3
rf,6,24,23.418149414534152,8.090555692016718,3
rf,24,24,26.09530906282625,6.397155810072651,3
rf,12,24,26.225219018878104,5.702014106612782,3
rf,24,36,25.262706284590198,0.5751053388256564,2
rf,6,36,29.9406388902424,0.3850367793390046,2
rf,12,36,30.3671992639393,1.3243111783701291,2
