,USDRUB,Кукуруза,Молоко сырое,Мясо птицы бройлеров в убойном весе ,Мясо птицы бройлеров в живом весе ,Мясо крупного рогатого скота в убойном весе ,Мясо крупного рогатого скота в живом весе ,Подсолнечник,Пшеница 1-го класса,Пшеница 3-го класса,Пшеница 5-го класса,Сахар (средняя цена по России),Свинина в живом весе,"Свинина в убойном весе, полутуши ",Соевое масло,Соевый шрот,Соя,Яйцо товарное,Подсолнечное масло наливом (мировые цены),Бутилированное подсолнечное масло (рафинированное),Подсолнечный шрот ,Свекла,Колбасы сырокопченые,Мясо индейки (в убойном весе),Мясо индейки (в живом весе),Баранина в живом весе,Баранина в убойном весе ,Какао-бобы (USD),Какао-бобы,"Подсолнечное масло (наливом) не бутилированное, нерафинированное ",Кокосовое масло (USD) ,Кокосовое масло ,Пальмовое масло (USD),Пальмовое масло ,Табак (USD),Табак,Пшеница 4-го класса,"Минтай б/г, Владивосток руб./кг","Минтай б/г, Китай C&F $/т","Сельдь н/р, Владивосток руб./кг","Огурцы тепличные, руб./кг","Томаты тепличные, руб./кг",Колбасы вареные,"Рапс, руб./т","Рапсовое масло EU, $/т","Мука пшеничная, руб./т","Пшеница 12,5% FOB Ново, $/т","Экспортная цена мороженых крабов, $/т","Экспортная цена живых крабов, $/т","Треска, Мурманск","Горбуша, Владивосток","Треска, CFR EU $/т","Кета ПБГ, Владивосток","Нерка ПБГ, Владивосток",Икра красная соленая
2017-02-01,58.3822,7.80555,25.533669999999997,82.9090909090909,72.73382000000001,190.49090909090907,98.9381,18.54279,7.860563647272726,9.758181818181818,7.337572727272726,28.51358758181818,94.72748,132.67272727272726,742.95694,371.37959732579355,391.87200893422994,41.6795,746.25,47.65047641180572,8.57090909090909,2.4655500000000004,411.98859999999996,168.6793843204259,,87.06532000000001,152.36431,2015.0,117640.133,40.0,1688.25,98563.74914999999,707.1838126480566,41286.946786781366,4930.05833333333,287827.6516283331,8.204845454545453,59.090909090909086,1000.0,54.54545454545454,113.65629,145.65228,190.872,21.076900000000002,878.39111775,15.14427,189.25,8.831681598350908,10.661299329858524,176.36363636363635,,3370.0,,,
2017-03-01,57.8454,7.54571,25.48614,80.89090909090909,71.61536,195.46363636363634,98.73903999999999,18.379849999999998,7.84590909090909,9.563999999999998,7.162727272727272,29.300032497272724,94.14743,135.06363636363633,723.335822,356.8842077415301,380.2191704094016,41.047700000000006,713.0,44.87808505693702,8.57090909090909,2.57044,422.85883,168.6793843204259,,93.19403999999999,163.08956999999998,2051.0,118640.9154,37.67272727272727,1542.39,89220.16650600001,663.6977375388265,38391.86110702843,4936.19166666667,285535.9814350002,8.181818181818182,52.72727272727272,1040.0,51.81818181818181,106.61773,147.19754999999998,187.43417000000002,24.354029999999998,848.9845471304347,14.925780000000001,190.5,13.440332113706726,11.438267233238905,170.0,140.9090909090909,3380.0,172.72727272727272,327.27272727272725,
2017-04-01,56.4914,7.54216,25.19661,80.44545454545454,68.76919000000001,196.1909090909091,96.90836999999999,17.27121,7.706045727272726,9.262954545454544,6.927045454545454,29.671021756363633,98.60968,145.80909090909088,695.337148,342.6313265761669,393.1492227135458,40.2449,695.0,42.04613060655357,8.57090909090909,,430.61917,173.79036419197246,,92.66251,162.1593925,1941.0,109649.80739999999,35.29545454545455,1589.72,89805.508408,623.6307706278308,35229.775315845036,4786.60833333333,270402.2060016665,7.962045454545454,49.090909090909086,950.0,48.18181818181818,93.3209,136.82398999999998,185.78262,23.393169999999998,840.8179066666667,14.545309999999999,186.75,9.448163597517551,11.312453454695904,158.18181818181816,141.8181818181818,3450.0,168.18181818181816,331.8181818181818,
2017-05-01,57.0921,7.38252,24.540020000000002,80.19999999999999,68.19967,195.96363636363634,97.8549,16.29784,7.72181109090909,8.989545454545453,7.257727272727272,29.98654897454545,101.51944999999999,142.73636363636362,714.076418,341.03297563341545,387.83159141107086,32.6918,705.5,43.52167092726005,8.57090909090909,6.053,433.76004,173.79036419197246,,93.18285,163.06998750000002,1961.0,111957.6081,36.53409090909091,1719.29,98157.876609,655.2297293213389,37408.441229386815,4641.94166666667,265018.19782750023,7.986818181818181,51.81818181818181,950.0,46.36363636363636,69.27678,106.65610000000001,181.70628,20.381310000000003,844.1406074999998,14.291889999999999,184.5,9.134177102498665,10.545962559374127,152.72727272727272,145.45454545454544,3540.0,168.18181818181816,336.3636363636363,
2017-06-01,58.0773,7.133850000000001,23.706229999999998,80.28181818181818,66.81539,194.93636363636364,100.13122,16.925060000000002,7.7247385309090895,9.06090909090909,7.483863636363636,36.601973303636356,98.9139,137.1909090909091,704.817014,330.38465142170566,388.1392557849625,30.9063,711.4,45.18673018824076,8.57090909090909,,427.09783000000004,173.79036419197246,,81.13347,141.9835725,1931.0,112147.2663,37.93181818181818,1869.76,108590.612448,621.0021387557806,36066.1275131611,4571.80833333333,265518.2841174998,7.99141818181818,56.36363636363636,980.0,47.272727272727266,54.57878,76.49311,181.95929,19.934669999999997,821.2998465454544,14.14802,182.6,10.119437156369592,10.77016885553471,152.72727272727272,150.0,3590.0,172.72727272727272,363.6363636363636,
2017-07-01,59.6802,6.67729,23.34937,80.0,66.09274,194.56363636363636,99.41489,17.67811,7.668006363636363,9.112045454545454,7.490454545454545,37.426186674545455,97.05857,144.26363636363635,738.768162,357.23694725993045,308.9051310149765,29.0526,725.25,46.86532651638392,8.57090909090909,,422.10463,181.17272727272726,,92.40599,161.7104825,1913.0,114168.2226,39.340909090909086,1644.05,98117.23281,617.3069750093248,36841.0037299515,4564.31666666667,272399.3315300002,7.902272727272727,57.272727272727266,1025.0,45.45454545454545,49.36286,61.84417,188.32085999999998,20.67295,844.2617505714286,14.18436,195.25,9.064113379449976,11.205764665988472,165.45454545454544,140.9090909090909,3760.0,218.18181818181816,372.7272727272727,
2017-08-01,59.4427,6.85776,23.398619999999998,79.37272727272727,65.63865,194.1272727272727,98.36008,17.717290000000002,7.21269109090909,8.493863636363637,5.947499999999999,26.4215245,97.63819000000001,139.06363636363636,746.7047939999999,329.59098750530484,386.515080909851,27.3193,740.75,48.30025563560307,8.57090909090909,2.1698600000000003,424.12957,181.17272727272726,,87.05237,152.3416475,1963.0,116686.02010000001,40.54545454545455,1845.0,109671.7815,621.5909102965782,36949.04200348641,4503.83333333333,267720.0136833332,7.186818181818181,59.99999999999999,1055.0,45.45454545454545,46.50806,46.68722,181.31043,20.329369999999997,873.8521832608698,14.235850000000001,187.25,9.89715752961845,10.74923896499239,170.0,131.8181818181818,3690.0,218.18181818181816,386.3636363636363,
2017-09-01,57.6781,7.01636,23.59131,78.39090909090909,65.8712,193.27272727272725,98.59861,17.466939999999997,6.5228913454545445,8.175090909090908,5.118909090909091,23.135296243636365,99.68238000000001,140.29090909090908,755.6555511999999,336.4363387842613,411.0657251192394,30.191599999999998,747.0,48.37245693702067,8.57090909090909,2.26479,428.49303000000003,181.17272727272726,,80.50266,140.87965499999999,1990.0,114779.419,40.60606363636363,1600.95,92339.754195,661.6808364577283,38164.4934532925,4445.65,256416.64526499997,6.10290909090909,62.72727272727272,1060.0,45.45454545454545,40.55421,42.93961,188.30507999999998,20.43122,887.8500337142857,13.73289,186.2,18.383664931653456,15.889466078193962,175.45454545454544,139.0909090909091,3790.0,227.27272727272725,381.8181818181818,
2017-10-01,57.7526,6.53098,24.19435,77.2181818181818,65.10789,193.4090909090909,98.96656,15.79767,6.708054818181818,8.111590909090909,5.33590909090909,21.699483512727273,95.39799000000001,129.33636363636364,745.2818120000001,351.5800876537662,380.6599183413387,34.4534,744.25,47.108993725307926,8.57090909090909,2.09561,429.10034,174.16363636363636,,94.26036,164.95563,2086.0,120471.92360000001,39.54545454545455,1484.77,85749.327902,666.4877382631712,38491.39975281762,4543.8,262416.26388000004,6.393863636363636,66.36363636363636,1125.0,47.272727272727266,69.74849,71.11391,189.86049,19.13963,891.3285337272727,13.10369,192.88,21.795702809537975,14.994307956305192,183.63636363636363,138.18181818181816,3720.0,227.27272727272725,372.7272727272727,
2017-11-01,58.9726,6.097390000000001,24.77277,76.19090909090909,65.44312000000001,193.5363636363636,98.0727,15.449290000000001,6.809444909090908,8.231136363636363,5.635681818181818,22.178,92.48778999999999,121.64545454545454,760.8248601904761,352.0608097734042,338.35866148007716,35.5955,737.5,47.59632814315593,8.57090909090909,2.06226,410.87931,174.16363636363636,,93.37017,163.3977975,2122.0,125139.8572,39.954545454545446,1554.32,91662.291632,657.0749475176532,38749.418049979555,4619.13333333333,272402.3024133331,6.553181818181818,68.18181818181817,1265.0,40.0,81.82212,74.86292999999999,192.68547,17.91641,959.4069092727273,12.81913,191.38,22.626645581318936,14.115099121933557,189.99999999999997,140.9090909090909,3990.0,222.72727272727272,377.27272727272725,
2017-12-01,58.5657,6.28864,24.98449,75.79999999999998,64.55916,196.28181818181815,92.17027,15.23948,6.727349309090909,8.326,5.919999999999999,22.602286559999996,89.9704,123.6090909090909,730.5669756000001,355.759850526629,352.783967407544,37.9662,732.0,47.70462468045538,8.57090909090909,2.10828,411.87113,174.16363636363636,,89.17165,156.05038749999997,1906.0,111626.2242,40.04545454545455,1450.66,84958.91836200001,592.9267058422581,34725.167576345935,4646.21666666667,272108.9314350002,6.424181818181818,70.9090909090909,1240.0,36.36363636363636,126.52413,95.44677,191.10623,18.81605,887.2188404761905,12.56848,190.8,13.78385519883736,15.183480473781776,195.45454545454544,168.18181818181816,4090.0,249.99999999999997,395.45454545454544,
2018-01-01,56.6235,6.34186,24.84408,75.38181818181818,65.3306,198.5272727272727,99.26879,16.58104,6.793147283636363,8.313027272727272,6.113336363636363,23.656213856363635,89.35709,119.96363636363637,726.6637483809523,536.2373637029918,346.892897825108,38.9652,731.75,47.21818181818181,7.929999999999999,2.0313499999999998,418.85035999999997,159.09999999999997,,84.72773,148.2735275,1941.0,109906.2135,38.75757272727272,1393.86,78925.23171,633.6892280655297,35881.70200536852,4658.24166666667,263765.9470125002,6.527572727272727,64.54545454545455,1140.0,39.090909090909086,110.03372,126.72062,195.01158999999998,19.78842,849.4956256521739,12.50986,192.88,11.33185595567867,14.913856853596267,201.8181818181818,168.18181818181816,4090.0,249.99999999999997,399.99999999999994,
2018-02-01,56.8489,6.6585,24.367060000000002,74.39999999999999,65.70122,199.22727272727272,99.80614,16.640189999999997,6.841554181818181,8.280299999999999,6.651209090909091,24.44901371636363,86.53686,117.8,709.3770964210527,509.3246387273184,339.6494918986999,38.0181,739.5,46.97272727272727,9.41090909090909,2.12356,418.09286,159.09999999999997,,86.0745,150.630375,2101.0,119439.5389,38.81818181818181,1244.25,70734.243825,642.9092705810193,36548.68483233331,4636.94166666667,263605.0331141669,6.603636363636363,59.99999999999999,1140.0,39.090909090909086,130.28196,116.97509,197.09277,19.668560000000003,828.0612801999999,12.408520000000001,199.25,11.601247640154313,12.515070653162715,202.72727272727272,172.72727272727272,4080.0,239.09090909090907,399.99999999999994,
2018-03-01,57.1448,6.778479999999999,23.73688,73.67272727272727,64.62384,200.6181818181818,96.49306,17.3065,7.076675054545453,8.357818181818182,7.079818181818181,25.606831319999994,85.14386999999999,123.6,702.17147,494.75590557193783,365.89785947277795,42.0814,738.2,46.29090909090909,11.74181818181818,2.22723,418.03813,159.09999999999997,,91.67853,160.43742749999998,2506.0,143204.8688,38.43181818181818,1118.63,63923.887624,624.2568578698825,35673.033291602864,4735.46666666667,270607.2955733335,6.973090909090908,64.54545454545455,1250.0,38.18181818181818,102.27026,132.65647,196.94334,19.78368,801.8030361904762,12.165299999999998,207.8,9.641074856046066,14.391670539033461,199.99999999999997,179.54545454545453,4120.0,237.72727272727272,395.45454545454544,
2018-04-01,60.8577,7.074319999999999,23.0427,75.45454545454545,63.5069,201.8181818181818,98.22588,17.98627,7.809026818181818,8.985681818181819,8.267727272727273,28.234859349090904,91.40066,136.36363636363635,691.14837,504.1567161068884,352.0852743366903,43.147600000000004,748.8,46.48181818181818,14.529090909090908,2.629,414.72540999999995,156.41792513233455,,101.51133999999999,177.644845,2667.0,162307.4859,41.40909090909091,1131.18,68841.013086,617.7833201443519,37596.87196234893,4836.11666666667,294314.93726500025,8.123863636363636,65.45454545454545,1200.0,36.36363636363636,81.13417999999999,139.29061,195.4149,21.11766,791.3057454000001,12.25628,211.7,10.78079451271792,15.192104431094453,198.18181818181816,178.18181818181816,4270.0,214.77272727272725,395.45454545454544,
2018-05-01,62.3484,7.72841,22.122700000000002,84.21,65.16062000000001,203.63636363636363,97.49956,19.08607,8.565619636363635,10.092954545454544,8.975454545454545,30.847699349999996,96.28864999999999,145.45454545454544,683.4322,532.1999952174904,359.6627980830302,36.7244,746.25,48.018181818181816,15.938181818181816,,441.70844,156.41792513233455,,96.43509,168.7614075,2698.0,168215.9832,43.15909090909091,1027.75,64078.5681,606.4015675305259,37808.167493020235,4900.875,305561.71485,9.312727272727273,63.63636363636363,1200.0,37.272727272727266,72.61443,107.47654,195.82441,17.127470000000002,809.9526118636363,12.789190000000001,211.5,11.775488588219215,18.573480821721017,202.72727272727272,172.72727272727272,4180.0,208.48484848484847,390.9090909090909,
2018-06-01,62.8213,8.25628,21.63094,95.45454545454545,67.63719,204.99999999999997,100.40902,20.44956,8.619077236363635,10.284363636363635,9.062545454545454,29.825896509090914,98.30958,144.54545454545453,663.06702275,564.3714067449329,380.37098882067073,33.020900000000005,728.2,49.40909090909091,16.259090909090908,,431.36667,156.41792513233455,,113.47492,198.58111,2422.0,152153.1886,42.76363636363636,931.19,58498.56634700001,586.9122397177982,36870.58988498372,4926.80833333333,309508.50435083313,9.396727272727272,62.72727272727272,1185.0,37.272727272727266,50.084300000000006,77.11641,195.14973999999998,20.45243,831.1407131249999,13.4161,203.0,12.191013267321228,15.899477351916378,202.72727272727272,164.09090909090907,4280.0,193.86363636363635,385.2272727272727,
2018-07-01,62.8276,7.56531,21.42794,104.54545454545453,72.35203999999999,205.9090909090909,100.58229,20.106830000000002,8.196652272727272,9.710227272727272,7.581363636363636,27.676827636363633,100.80697,151.9272727272727,624.1594165714286,553.4626067640221,413.9518300874138,31.630300000000002,719.6,49.27272727272727,15.27090909090909,2.25,418.34666999999996,157.29387302002553,,88.84808,155.48414000000002,2368.0,148775.7568,43.29545454545455,916.25,57565.788499999995,538.0778908289398,33806.142493844294,4921.61666666667,309213.36328666686,8.732954545454545,69.09090909090908,1225.0,37.272727272727266,39.65561,52.24145,215.76239999999999,21.39841,842.2913829545455,13.82145,206.2,13.272555585841676,14.243051807879114,209.09090909090907,160.9090909090909,4450.0,183.63636363636363,384.99999999999994,
2018-08-01,66.4554,7.840020000000001,21.43083,97.27272727272727,73.95111999999999,205.9090909090909,98.94618,20.7039,8.500706836363635,10.971272727272726,8.841818181818182,25.86126459999999,106.02068,170.61818181818182,623.0543679130433,554.0284434098933,396.6187849294414,31.082800000000002,696.25,49.99999999999999,13.703636363636361,2.3544699999999996,441.41802,157.29387302002553,,78.97017,138.19779749999998,2185.0,145205.049,44.090909090909086,915.22,60821.311188,534.2583229869314,35504.35055742572,4977.93333333333,330810.55083999975,9.210727272727272,70.9090909090909,1275.0,37.272727272727266,34.49127,43.6997,215.93173000000002,21.575080000000003,853.5299491304346,14.247209999999999,229.75,12.68348210936914,15.199930167597762,213.63636363636363,122.04545454545453,4390.0,176.13636363636363,388.6363636363636,
2018-09-01,67.6286,8.32598,21.87903,104.54545454545453,74.51127000000001,206.06363636363633,101.24042,20.026049999999998,8.939649272727271,11.353636363636362,9.918636363636363,30.090795456363633,113.50703,163.63636363636363,616.19129,552.4827715439379,407.1576226626013,37.674,675.6,51.699999999999996,13.347272727272726,2.22387,420.31626,157.29387302002553,,92.07898,161.138215,2239.0,151420.43540000002,43.372727272727275,897.13,60671.645918,524.7116196192441,35485.512238582014,4969.20833333333,336060.6026916665,9.900454545454544,72.72727272727272,1400.0,38.18181818181818,34.80962,44.263940000000005,218.27353,20.84522,842.281137,14.93784,219.75,14.424331185315365,15.043730727644066,231.8181818181818,89.99999999999999,4320.0,164.77272727272725,386.3636363636363,
2018-10-01,65.85,9.20419,22.52465,113.63636363636363,77.21378,205.9090909090909,100.65428,18.57564,9.217351090909089,11.409545454545453,10.335681818181818,33.132,110.52561999999999,148.18181818181816,637.576104,519.776351211431,399.39848139711467,42.485699999999994,665.4,51.79999999999999,12.852727272727272,2.5509299999999997,440.79684999999995,180.0,,93.41084,163.46897,2139.0,140853.15,40.29545454545455,831.39,54747.0315,506.78119916191656,33371.541964812204,4935.55833333333,325006.51624999975,10.336818181818181,81.81818181818181,1450.0,43.63636363636363,49.08751,56.535599999999995,221.82479,21.64687,871.4518560000001,15.336020000000001,228.2,24.3577716662751,15.943258015439229,240.90909090909088,93.0909090909091,4350.0,174.09090909090907,429.99999999999994,
2018-11-01,66.5535,8.99835,23.494259999999997,116.47727272727272,81.02196,206.8181818181818,100.04217,17.799619999999997,9.508648727272726,11.697818181818182,10.664181818181818,33.74104129636363,108.31424000000001,154.54545454545453,610.459278,497.8906238794899,330.2508508192657,43.0362,636.75,50.65454545454545,12.465454545454545,2.86744,451.01902,180.0,,93.36836,163.39463,2188.0,145619.058,38.704545454545446,759.26,50531.41041,444.33849878182417,29572.282278676135,4936.98333333333,328573.5202749998,10.794545454545455,81.8181818181818,1500.0,42.72727272727273,70.07921,67.92235000000001,224.74860999999999,20.71905,861.811839,15.73661,224.0,16.015448104594263,15.418764302059495,251.81818181818178,99.99999999999999,4410.0,173.86363636363635,454.5454545454545,
2018-12-01,67.5835,9.37409,24.44417,115.89488636363636,83.38466,206.8181818181818,101.2849,17.354020000000002,9.948458981818181,12.256,11.25181818181818,33.706079170909085,106.61961,145.45454545454544,621.923302,481.5591756191163,363.11910451515536,49.7218,628.2,51.127272727272725,12.33090909090909,3.06389,455.77954,180.0,,93.5075,163.638125,2232.0,150846.372,38.52272727272727,796.27,53814.713545,462.82519635571475,31279.346657906448,4919.16666666667,332454.50041666685,11.485636363636363,88.18181818181817,1550.0,45.45454545454545,116.71303999999999,88.63788000000001,225.65918,20.326610000000002,828.049392,16.25499,233.2,21.364248738330918,16.64549622028598,268.1818181818182,96.18181818181817,4330.0,160.54545454545453,447.27272727272725,
2019-01-01,66.7722,9.71421,24.73348,109.09090909090908,82.34957,209.09090909090907,102.94648,18.78,10.458620363636362,12.913181818181817,11.737272727272726,33.20485719999999,99.40312,130.0,558.2072669872682,513.9591299699848,439.07766732535123,49.647200000000005,635.25,50.68181818181818,12.272727272727272,3.3854699999999998,463.11759059400003,180.29,,94.15437,164.77014749999998,2304.0,153843.1488,38.60606063636363,773.07,51619.584654,518.9821593377235,34653.58053973034,4805.38333333333,320866.0170099997,12.287272727272725,86.36363636363636,1400.0,47.272727272727266,120.27748,124.62414,222.31863,23.909090909090907,842.5219199999999,16.98745,241.88,26.489243106203034,16.760771101168622,270.9090909090909,95.45454545454545,4270.0,160.22727272727272,440.9090909090909,
2019-02-01,65.8334,10.494530000000001,25.03267,97.27272727272727,78.33865,212.72727272727272,96.42919,19.493863636363635,10.789357443636364,13.645454545454545,12.52151818181818,31.51877890909091,94.0744,136.36363636363635,573.762364889665,523.0144300889546,445.3390196797039,44.585699999999996,653.0,49.86363636363636,12.59090909090909,3.9953499999999997,458.717973483357,176.47,,90.71613,158.7532275,2250.0,148125.15,39.40909090909091,710.43,46770.022361999996,522.3047817305929,34385.09961758282,4781.58333333333,314787.88821666647,12.806972727272727,97.27272727272727,1375.0,51.81818181818181,149.24902,139.93482,216.50745,24.261363636363637,845.0954640000001,18.03582,238.0,12.060511322896868,17.840321840503513,257.27272727272725,98.86363636363636,4340.0,163.63636363636363,445.45454545454544,
2019-03-01,65.1589,11.36664,25.0275,89.09090909090908,74.9,215.90909090909088,102.23401,19.53909090909091,10.581850545454545,13.297818181818181,12.252181818181816,30.839385239090905,94.19139999999999,134.54545454545453,575.6556803305597,509.9421986447397,435.5785346563275,43.4999,648.25,48.43636363636363,12.527272727272726,,458.855588875402,175.03,,94.89412,166.06471,2201.0,143414.7389,38.74545454545454,678.56,44214.223183999995,492.6748458092693,32102.1510106016,4731.45833333333,308296.62039583316,12.48090909090909,97.27272727272727,1500.0,53.63636363636363,110.46089,140.41347,222.86585,24.336363636363636,811.9574389999999,18.221330000000002,225.5,11.78492915203068,20.40966633263025,240.90909090909088,104.54545454545453,4320.0,143.18181818181816,445.45454545454544,
2019-04-01,64.5456,11.2552,24.747130000000002,98.18181818181817,72.03922999999999,216.4090909090909,102.50475999999999,18.876363636363635,10.639994363636362,13.116590909090908,12.292954545454544,29.40299636181818,96.75107000000001,153.63636363636363,569.3649141072359,470.94964293038214,419.0131402520783,44.0688,647.8,46.97272727272727,11.41931818181818,,456.9742809610128,167.2,,96.25782000000001,168.451185,2376.0,153360.34559999997,38.04545454545455,668.63,43157.12452799999,503.22150142294043,32480.73374224454,4671.81666666667,301545.2098400002,12.572272727272725,92.72727272727272,1550.0,55.45454545454545,90.84324000000001,149.91123000000002,222.32251000000002,23.727272727272723,807.854894,17.94744,221.4,10.464866385319613,19.244240400033277,233.63636363636363,104.18181818181817,4350.0,136.36363636363635,445.45454545454544,
2019-05-01,64.9145,10.55726,24.54243,95.45454545454545,72.36578,217.27272727272725,103.03662,18.865681818181816,10.618298909090909,12.900681818181818,12.326363636363636,26.917743245454542,99.01657,150.0,558.0767429044778,447.26664934784844,398.3386538516748,38.0898,660.5,46.090909090909086,10.819318181818181,,459.1220600815295,164.5,,103.83609,181.7131575,2371.0,153912.2795,38.72727272727272,661.17,42919.519965,472.24353748021673,30655.45311375953,4649.525,301821.5906125,12.538181818181817,99.99999999999999,1600.0,58.18181818181818,78.90327,114.75377,216.58563,23.636363636363637,820.474344,17.90736,191.75,15.827733232434962,19.838166682294123,227.27272727272725,100.34090909090908,4450.0,136.36363636363635,443.18181818181813,
2019-06-01,64.0735,10.7273,24.257720000000003,97.54545454545453,72.92629,217.27272727272725,107.25574,18.897727272727273,10.466286090909088,12.72181818181818,11.941590909090909,24.45625621818182,97.10914,145.45454545454544,567.8847516736815,445.15637935694593,375.1018893784624,32.8897,670.0,46.07272727272727,11.461363636363636,,458.7088502274562,160.26,,109.52450999999999,191.6678925,2484.0,159158.574,39.43181818181818,635.6,40725.1166,474.9082399705086,30429.03311375038,4606.38333333333,295147.10250833305,12.29931818181818,99.99999999999999,1630.0,57.272727272727266,55.88879,72.56388000000001,217.1531,21.61212121212121,845.44912,17.75435,195.5,15.468845862785315,15.796972447570962,227.27272727272725,99.99999999999999,4470.0,136.36363636363635,422.7272727272727,
2019-07-01,63.2298,11.59501,24.142310000000002,105.27272727272727,74.5162,217.27272727272725,107.96786,18.778181818181817,8.569814090909091,9.9125,8.8125,24.60433249272727,99.73302000000001,152.72727272727272,576.1811389853863,431.3271158967334,352.9693565088268,34.602199999999996,688.8,46.76363636363636,12.62840909090909,,459.44278438782015,150.16,,106.44144,186.27252000000001,2469.0,156114.3762,39.55681818181818,657.31,41561.579838,466.33951915488365,29486.55452825946,4541.975,287188.17085500003,9.319318181818181,93.63636363636363,1680.0,53.63636363636363,48.04247,71.90125,212.455,21.670454545454543,847.456114,17.83015,193.4,16.36608560178706,18.56780834019228,225.45454545454544,112.72727272727272,4460.0,150.9090909090909,436.3636363636363,
2019-08-01,65.8441,10.59712,24.36015,107.0,75.55568,217.67272727272726,108.51142,18.972181818181816,8.607708818181818,10.017045454545453,9.145681818181817,21.926250970909088,98.83936,132.54545454545453,562.4856841594559,425.9372448777422,336.46971337668,38.987899999999996,705.6,48.345454545454544,13.636363636363637,2.84933,455.26185504989104,165.53,,99.48197,174.0934475,2196.7272727272725,144641.5302181818,42.46363636363636,719.28,47360.344247999994,508.64069512143806,33490.988793645476,4522.475,297778.2961475,9.378863636363636,97.27272727272727,1650.0,52.72727272727272,42.5845,52.161550000000005,225.69929000000002,22.954545454545453,868.550346,17.26417,190.4,15.282622269544925,14.5067576649381,227.27272727272725,114.77272727272727,4500.0,199.99999999999997,459.09090909090907,
2019-09-01,64.9339,10.965639999999999,24.706490000000002,103.25,78.08627,218.0,106.31607000000001,17.855227272727273,8.914771818181816,10.420681818181817,9.684772727272726,20.52088332454545,94.16166,126.83636363636363,591.5106117003739,430.50772330855614,320.43074852762857,40.1874,696.2,49.099999999999994,12.28181818181818,1.95242,456.9463239135756,167.27,,108.63515,190.11151249999998,2346.9,152393.36990999998,40.81818181818181,724.03,47014.09161699999,506.98776112823856,32920.692582324926,4543.84166666667,295049.3603991668,9.861363636363636,98.18181818181817,1650.0,54.54545454545454,46.22173,42.765480000000004,221.15138000000002,23.943181818181817,899.84896,16.92104,186.2,32.57455698472474,18.21863807058131,231.8181818181818,114.54545454545453,4410.0,198.18181818181816,443.6363636363636,
2019-10-01,64.3204,9.53108,25.287470000000003,97.63636363636364,76.0442,218.64090909090908,106.94930000000001,16.257272727272728,8.95917518181818,10.641590909090908,9.763863636363636,18.690331570909088,91.19739999999999,130.0,574.5384894146405,416.94675123571704,323.8404216165548,41.5342,673.25,48.781818181818174,9.93181818181818,1.91881,454.7986761911818,171.05,,104.36605,182.64058749999998,2465.869565217391,158605.71678260868,39.06818181818181,719.52,46279.814208,523.6446142823022,33681.0310484834,4446.9,286026.38676,9.931136363636362,107.27272727272727,1650.0,56.36363636363636,57.63989,66.0252,224.49636999999998,23.659090909090907,878.4659840000002,16.71538,203.13,31.160359251362188,18.05395264916925,231.8181818181818,109.09090909090908,4410.0,187.49999999999997,429.5454545454545,
2019-11-01,63.8751,9.024040000000001,25.79705,96.81818181818181,75.63001,218.54545454545453,107.85435000000001,15.767454545454545,9.26889949090909,11.071636363636362,10.289636363636363,16.917016276363636,88.92436000000001,118.83636363636363,569.5774751322217,421.9883092871158,328.6242853773863,44.260600000000004,677.5,47.89999999999999,9.155681818181819,1.77873,456.1175923521363,177.2,,109.20822,191.114385,2614.9,167026.99899000002,38.74545454545454,836.29,53418.107379,613.2660670898298,39172.43136196959,4316.85833333333,275739.7577274998,10.417818181818182,104.54545454545453,1630.0,52.72727272727272,49.57402,86.52738000000001,215.09131,23.36363636363636,905.2243209999999,16.70067,207.0,30.6632837403632,20.557972651295326,236.36363636363635,101.81818181818181,4420.0,182.95454545454544,411.3636363636363,
2019-12-01,62.8616,9.04954,26.21034,93.63636363636363,74.43368,219.9409090909091,109.00317999999999,17.314242424242423,9.539311636363637,11.554545454545455,10.691363636363636,18.694964396363634,84.82556,113.66310160427807,588.5946269264542,439.8792768799259,336.4775180955488,47.404799999999994,724.2,47.9727272727273,9.627272727272727,1.6931800000000001,455.93514531519537,179.25,,110.86076,194.00633,2552.380952380952,160446.75047619044,40.63636363636363,1031.29,64828.539464,685.595321347329,43097.61885240726,4316.44166666667,271338.4294733336,10.842727272727272,105.45454545454544,1700.0,53.63636363636363,112.38239999999999,103.98905,219.74463,23.3030303030303,936.387842,16.902540000000002,213.8,16.265663746715784,21.66641102342068,236.36363636363635,97.99999999999999,4480.0,179.63636363636363,399.09090909090907,
2020-01-01,61.9451,8.94406,26.38253,87.72727272727272,74.04125,221.33636363636361,106.6182,18.33969696969697,11.143063333467255,11.825154545454545,11.020299999999999,18.394084938181816,82.27098,115.93636363636362,598.7706709797723,425.5968004513087,352.70723347746383,44.257299999999994,767.0,48.54224598930481,10.26060606060606,,456.16311288785295,176.47,,132.39078,231.683865,2667.3809523809527,165231.17983333336,41.54545454545455,1003.72,62175.535771999996,726.742081976208,45018.110942224404,4420.03333333333,273799.40683666646,11.210609090909092,101.81818181818181,1600.0,53.63636363636363,105.86091,120.5201,229.91398999999998,23.454545454545453,954.988416,16.91588,226.0,12.409695633564153,26.402574533238404,236.36363636363635,95.45454545454545,4430.0,176.13636363636363,382.95454545454544,
