Кукуруза_preds,Пшеница 1-го класса_preds,Пшеница 3-го класса_preds,Пшеница 4-го класса_preds,Пшеница 5-го класса_preds,"Пшеница 12,5% FOB Ново, $ т_preds",Подсолнечник_preds,Соя_preds,"Рапс, руб. т_preds",Кукуруза_true,Пшеница 1-го класса_true,Пшеница 3-го класса_true,Пшеница 4-го класса_true,Пшеница 5-го класса_true,"Пшеница 12,5% FOB Ново, $ т_true",Подсолнечник_true,Соя_true,"Рапс, руб. т_true"
11.262200962963757,14.80548560823065,15.694910462034882,14.805485608230654,14.200811981385803,231.63373759149943,35.02462637224005,506.49937101514695,39.68029766021403,11.35294,14.924772727272725,15.821363636363634,14.924772727272726,14.315227272727272,233.5,35.30681818181818,510.58021323564327,40.0
11.291746348765507,14.844326487177488,15.736084668235755,14.844326487177492,14.238066552678564,232.2414081671132,35.11651037449973,507.82812721246563,39.78439540335986,12.07999,13.563636363636364,14.830227272727273,13.563636363636364,12.403181818181816,218.75,35.67272727272727,505.30476388599953,32.881818181818176
10.723204382078055,14.096911312013445,14.94376926821642,14.096911312013447,13.521176701484581,220.54800106538272,33.34838618406385,482.2588668636316,37.78124215252809,12.97882,12.983636363636364,14.319636363636365,12.983636363636364,12.784363636363636,219.0,35.53409090909091,451.3778904022806,34.04545454545455
9.602455589438124,12.623555422304147,13.381902985705295,12.62355542230415,12.107994417223827,197.49715757625796,29.86293890351535,431.85499284248067,33.832489520558106,13.445667156717985,13.412045454545456,14.725681818181815,13.412045454545456,13.279772727272729,216.25,34.88636363636363,417.82833814597234,34.98863636363636
9.771600062306563,12.845915693356032,13.617621329353073,12.845915693356034,12.321273230556526,200.9760127815863,30.38896591942712,439.4619934101572,34.42843902040022,13.31627,14.348181818181816,15.303863636363635,14.348181818181816,14.084090909090907,230.5,39.66363636363636,435.6750314507052,39.32727272727272
9.709374606107636,12.764113024477322,13.530904446328776,12.764113024477325,12.24281147988782,199.6961994449132,30.195449273668736,436.6635036185496,34.20919904837913,13.73288,15.52290909090909,16.22563636363636,15.52290909090909,15.332363636363636,227.4,42.93181818181818,432.18296009642825,40.954545454545446
10.235925163378388,13.456325561202153,14.264700964192036,13.456325561202156,12.906753233998389,210.52595412719998,31.832983233074277,460.3442678796703,36.06440327660813,14.084090909090907,15.901363636363635,16.480454545454545,15.901363636363634,15.492727272727272,235.0,40.34848484848485,389.2728454131963,40.18181818181818
9.895608141475572,13.00893887483529,13.790437966662868,13.008938874835291,12.477638351570002,203.5265315446524,30.77462203179068,445.0390572812827,34.86535872285266,9.88611,10.0363636363636,13.019090909090908,10.0363636363636,9.18340909090909,240.0,26.193181818181817,453.6259424998467,31.943181818181817
10.15082426056325,13.344450431640851,14.14610504725588,13.344450431640855,12.799447217679003,208.7756532529476,31.568325611101226,456.51699167580597,35.764565867742625,10.02863,9.886590909090907,12.859090909090908,9.886590909090907,9.172727272727272,222.25,26.21590909090909,445.31660894503375,32.86363636363636
10.02070753930493,13.173396722839579,13.964775456665315,13.173396722839582,12.635379545622694,206.0994958510924,31.163672065862567,450.6652014535732,35.306123486268504,10.22543,9.813272727272729,12.473999999999998,9.813272727272729,9.199272727272728,204.0,26.125,444.9280678967668,36.11363636363636
9.991560211096163,13.13507913733987,13.924155980246049,13.135079137339874,12.598626895850806,205.50001226915268,31.0730259937832,449.35434725615113,35.203428225979046,10.65453,9.975681818181815,12.296363636363637,9.975681818181815,9.50681818181818,210.75,27.125,448.4776715372043,38.704545454545446
10.08265113901939,13.254828858273,14.051099546815342,13.254828858273003,12.713485895872353,207.37351214408145,31.356312158441742,453.45101520320924,35.52437038870774,10.397290000000002,11.48581818181818,13.165090909090909,11.48581818181818,10.626727272727273,234.8,29.745454545454542,464.7998639414948,39.64545454545454
